Snapshot,Week 1,Snapshot,Week 2,Snapshot,Week 3,Snapshot,Week 4,Snapshot,Week 5,Snapshot,Week 6,Snapshot,Week 7,Snapshot,Week 8,Snapshot,Week 9,Snapshot,Week 10,Address,Cumulative,,Row Labels,Sum of Cumulative,,Address,Total Weight
,,,,,,,,,,,,,,,,0xf41a375d6d5b9835d9b2c3a214e0556503a0d6c0,800,0xcc07d411b66fc8f30deb8f82b227372910989e4c,0,0x130dccc9efa338c3e5fdb2593bed55bf03777854,77.350357,,0xcc07d411b66fc8f30deb8f82b227372910989e4c,4500,,0x353846d38ac706b2d9706871fa89e5f1126cd59e,339
,,,,,,,,,,,,,,,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,0.000737,0xccf2255b22c01edb3f109366e052f3051155c4d0,61.64,0x15b458f7af474220ca05f34c22667dc70fde017e,15187.50516,,0xccf2255b22c01edb3f109366e052f3051155c4d0,123.28,,0x53069ba00e8f27090bb0aa7cc34f40805b27d6b4,321
,,,,,,,,,,,,,,,,0xf6037df487163d21002f88cf597ffc5fddbb5d6d,6000,0xcdfd2aa6dc6780a49dea2934124b736317dd9a55,2000,0x1a0d3367e993fe653293cf9dbee864b1f1dcaf9a,0,,0xcdfd2aa6dc6780a49dea2934124b736317dd9a55,11030,,0x453f16f42f9d6cd8264bb7e797a0d7231e089e10,320.728
,,,,,,,,,,,,,,,,0xf771fef1726205d1a9e0fe7a3dff5e4da1a9a7bc,1582.35,0xcfdae6ff195a99ee0ded376ead5056bb679ebec7,953.059697,0x1b4971a97be2c353db4afef34c81aa09f6381744,0,,0xcfdae6ff195a99ee0ded376ead5056bb679ebec7,7730.59697,,0x50fcf44187f5408a593084113b78ad79bac611b9,311.2166
,,,,,,,,,,,,,,,,0xf78dedf28bed6c07ad42a05c322be1014e1b29c9,6480.718489,0xd0a87da0902e299cf215506dded367a27e958b2e,2104,0x216b32757e9596579f850aef87951c0450c87947,600,,0xd0a87da0902e299cf215506dded367a27e958b2e,10520,,0xd3267514e5d298c2fd1a0ecf560c5905082273f0,250
,,,,,,,,,,,,,,,,0xf79936f3286381aa39a1ae3831aaed98fc206136,1000.779,0xd14f5c6d7136865f6360befe1c555fffd6669e4b,746.055079,0x21c64441279c8a47a4f9199a03d8f5c628b5810d,1756.689632,,0xd14f5c6d7136865f6360befe1c555fffd6669e4b,746.055079,,0x8d5b508007045a571ffceb931aa3a8a917382384,228.548
,,,,,,,,,,,,,,,,0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,0,0xd3267514e5d298c2fd1a0ecf560c5905082273f0,0,0x21d632e53c4961f852aa1b3de252854951f81591,918.690641,,0xd3267514e5d298c2fd1a0ecf560c5905082273f0,250,,0x0788d7e71b2d9049ad662c52e0171fbc4df973bc,218.986
,,,,,,,,,,,,,,,,0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,0.289158,0xd403c48d95841486662ab7b470571cecd3c91314,2939.126,0x22cf45f2e422e51e66c45ca9980ef3fc95875dd1,61.78607,,0xd403c48d95841486662ab7b470571cecd3c91314,8817.378,,0xd882ee151511bb6ed864ca8db297fc99cfd019d9,211.084
,,,,,,,,,,,,,,,,0xf902d068920234957d2908b8b0156e61c0bea2c2,6818.836,0xd6847049ead67222076da080fefbeffd04b57626,1000,0x237ec64cc27196f6a4c16abdbb558b4c518400c2,256,,0xd6847049ead67222076da080fefbeffd04b57626,4368.428,,0x7f8006461c8cf0fd709ef47cc0e399d461d7d946,210
,,,,,,,,,,,,,,,,0xf96081f23caebba2e338473561d47fd91a997bb0,791.350799,0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,8632.492163,0x23f7c16f9d596ba80dfff3a75f18c90506ed4e8d,46.9,,0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,69059.9373,,0x63ad2a1dd168fcd62ec09a849f8d1206ce177b34,208.55014
,,,,,,,,,,,,,,,,0xf99ca71f08aaa464d9d285315103eef13a27d71e,625.032,0xd82dcee066e9440da0a2979d3d85cb924f59a40b,0,0x279b70a6114381d49f35906c8ee5ccfe74025a59,1318.969662,,0xd82dcee066e9440da0a2979d3d85cb924f59a40b,0,,0x5cb67358d9618be88e7815b719e039fb4ed0fd76,206
,,,,,,,,,,,,,,,,0xfa31f12bfe9a283bdc4e79e3695a397088da4050,2256.447,0xd882ee151511bb6ed864ca8db297fc99cfd019d9,105.542,0x297783bc45961f604be8bd29c4e54bb5dab40100,0,,0xd882ee151511bb6ed864ca8db297fc99cfd019d9,211.084,,0xa9384b36e24c02be6aa24a0a72a62681b481c35d,200.118
,,,,,,,,,,,,,,,,0xfb6f3f88d11206439db6e6d5c5277e53b866d002,602.4,0xd8a2a4171b84eeb20caceec4d31b5bbd0c066bb2,1312.129954,0x2cec5aa7bae1191f2e7da94130aac07c37fd4860,0,,0xd8a2a4171b84eeb20caceec4d31b5bbd0c066bb2,6468.809632,,0xb1af7720f443e8c23aef4787268771fe8e094111,155.599
,,,,,,,,,,,,,,,,0xfc6d61941f1e42883a98b641ec411c8ab2a4c93e,0,0xd8bcd058ad4760c27028f7c7a087ed3e83bcc2e8,0,0x2d55a5781e9972650fa4f7fc90a6250609e23333,10190.20164,,0xd8bcd058ad4760c27028f7c7a087ed3e83bcc2e8,0,,0x2cec5aa7bae1191f2e7da94130aac07c37fd4860,140.062582
,,,,,,,,,,,,,,,,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,0,0xd8c84eac995150662cc052e6ac76ec184fcf1122,0,0x2f246a3eee3ce34c113c9513a67a822f96878c1c,100,,0xd8c84eac995150662cc052e6ac76ec184fcf1122,6297.168,,0x166800b0c45c65041152fdf3c48d87053b1ddfa3,133.904
,,,,,,,,,,,,,,,,0xfd93f9f225d467b91908ee751ea9ba861c351235,430,0xd9c5c960dfb823023c547bb0123c7e94fbaf905d,1140,0x3049c80bdd527128eb4e7886ab1db1e8042a8eb7,3005.710625,,0xd9c5c960dfb823023c547bb0123c7e94fbaf905d,9120,,0xa647cd18878596c724f75cfe7c6e746cde7f5ede,124.206
,,,,,,,,,,,,,,,,0xfe92bf46042b52782ff60daba1cf03b66a3a0cf9,2446.938,0xda21ae1430fed85f8e02ec42e677e8ca19e4bd1e,2003.8,0x321ded1fabaa2cce3887175d63623de999dc10ea,2000,,0xda21ae1430fed85f8e02ec42e677e8ca19e4bd1e,10019,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,124.008633
,,,,,,,,,,,,,,,,,,0xdb41754d568403dcfbcf98a2f78a56853caa06b2,6497.154981,0x3355bcef54d4000ee90da992047c7f3899651a0c,103,,0xdb41754d568403dcfbcf98a2f78a56853caa06b2,53065.98181,,0xccf2255b22c01edb3f109366e052f3051155c4d0,123.28
,,,,,,,,,,,,,,,,,,0xdd2a28824bbae183416caf1e0a8ae52192d32a0d,0,0x344ceae26a587ad80999c0f6efaad68c5a98b941,5000,,0xdd2a28824bbae183416caf1e0a8ae52192d32a0d,0,,0x80bb9ad1be5d1a34c8295d97e652228d06f9fcc4,105.589453
,,,,,,,,,,,,,,,,,,0xded87c81d66fcaa67968ddc5b82cb198fa91e026,5350,0x374534de1dfd0b0f965600d887f452f7035ea08b,437.334304,,0xded87c81d66fcaa67968ddc5b82cb198fa91e026,10700,,0x1c9488ce73ab0c4c49e3c88c3f55a718519e5211,100.8
,,,,,,,,,,,,,,,,,,0xdefc925dd7d7be4e538fe320cba30673cab9566e,840.72,0x37a6156e4a6e8b60b2415af040546cf5e91699bd,7500,,0xdefc925dd7d7be4e538fe320cba30673cab9566e,1681.44,,0xb987b8c5dad75e631030295fa23e697cf4486315,91.04
,,,,,,,,,,,,,,,,,,0xe4e6ad9f49c41d6c78b85e6edbf2a644f146e3b4,1.81899E-12,0x3a3e2323d3eb1c9bc83b953959f5e0d05104a395,1105.139996,,0xe4e6ad9f49c41d6c78b85e6edbf2a644f146e3b4,11229.084,,0x249ffb1ef12e805f72b657a3a0c68c349ec0d7a0,88.871
,,,,,,,,,,,,,,,,,,0xe570c0980bce80fe9be2a231dade76b1276301e4,4036.90255,0x3b83be3c6e8d713b7d6e25eaeda444c12eda5a9b,649.612847,,0xe570c0980bce80fe9be2a231dade76b1276301e4,36332.12295,,0x56cc41a28bb8619b354981f45c92e576d9164a08,74.508
,,,,,,,,,,,,,,,,,,0xe604ba7d3d744b8f62f302999e135cae57bfe0b0,1200,0x3c329470dd683617c986e4b28422e58b98d34e7a,6336.193506,,0xe604ba7d3d744b8f62f302999e135cae57bfe0b0,1200,,0xc1c560f37ccdea19a2da80e8ea656ac724ef49f1,26.04
,,,,,,,,,,,,,,,,,,0xe605f5b2a084ca7c72c89f99d86c0fed1c0f5812,3177.418945,0x3dd3e6e190e5cff0856de30bf63924dabdf51264,251.429497,,0xe605f5b2a084ca7c72c89f99d86c0fed1c0f5812,9532.256835,,0xb6da110659ef762a381cf2d6f601eb19b5f5d51e,14.972
,,,,,,,,,,,,,,,,,,0xe68a78881fa1dc0cb9c2124e16fba82158a4f606,0,0x3df4e5416b90875b3bdbf7f01be6d91dd4a3eb16,1236.433038,,0xe68a78881fa1dc0cb9c2124e16fba82158a4f606,33810.5,,0x01f43986e1be891bb01d04c9e07d35bb3111f00f,0
,,,,,,,,,,,,,,,,,,0xe719c0c282e6d5df7493619a6e01232dde890784,0,0x3f193fd59dcc469a2a71a7162d48142ae90bfd73,2603.215279,,0xe719c0c282e6d5df7493619a6e01232dde890784,3600,,0x0f3c2ec58846802ee617e45e53b38ab1b851b6c7,0
,,,,,,,,,,,,,,,,,,0xe805b7459fe13f42e91e9282b8b4af010c9391c5,150,0x3f579999bece2215baa1f9d6148137141c5076c1,2519.039169,,0xe805b7459fe13f42e91e9282b8b4af010c9391c5,1650,,0x1012e83da77e283910d00e9dc1af5b103d62db12,0
,,,,,,,,,,,,,,,,,,0xeb196acda32e62d65d5a0b3ae6ef7af2e83e94fa,0,0x460e37f6b2174bbd1debf19f6ea70f86400e879f,84.144703,,0xeb196acda32e62d65d5a0b3ae6ef7af2e83e94fa,3843.385,,0x1a0d3367e993fe653293cf9dbee864b1f1dcaf9a,0
,,,,,,,,,,,,,,,,,,0xec421cc8e7d592a422466c11377d3c6e7715fd7d,1227.279783,0x465e1d1e73ad725434a4abe12eaa60c7a7ab792e,3589.302156,,0xec421cc8e7d592a422466c11377d3c6e7715fd7d,6783.839349,,0x1a32b5993f42e3df3e37cbce3cf270d44a91a960,0
,,,,,,,,,,,,,,,,,,0xed6f40f69d013e068e900065ac7b028134efd2a7,5006.468,0x50f7c9d277c572fbeac18274b9224e55dc1fa8f8,112.229504,,0xed6f40f69d013e068e900065ac7b028134efd2a7,5006.468,,0x1b4971a97be2c353db4afef34c81aa09f6381744,0
,,,,,,,,,,,,,,,,,,0xeda3c3cf576e984141e6a622b8dcbab523742284,0,0x50fcf44187f5408a593084113b78ad79bac611b9,38.902075,,0xeda3c3cf576e984141e6a622b8dcbab523742284,0,,0x297783bc45961f604be8bd29c4e54bb5dab40100,0
,,,,,,,,,,,,,,,,,,0xedd12f75de30c3aa505d2eae8898b197d57eb8ea,1030.91,0x5177b16c99590d9085d34cdd23d4633754a126a9,2941.529833,,0xedd12f75de30c3aa505d2eae8898b197d57eb8ea,1030.91,,0x2d9850330f767df16052c8d5432b6964a90e1350,0
,,,,,,,,,,,,,,,,,,0xef4194c0b7d1c6cd4f4df3bb493bd543bf763c83,1442.143,0x55258652705b74c210185a57a60a4f8ff674809b,5011,,0xef4194c0b7d1c6cd4f4df3bb493bd543bf763c83,5768.572,,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0
,,,,,,,,,,,,,,,,,,0xefcfba1d2090df7bb7fe0640b9bd01e38cea548e,1239.023,0x55d08082aef6c7853a976f88ce9e419f74c67786,0,,0xefcfba1d2090df7bb7fe0640b9bd01e38cea548e,4956.092,,0x3db9ba55732e884fae41100d48940b79d8484fb5,0
,,,,,,,,,,,,,,,,,,0xf0b33ceafab33f5e00a86d74165e21e7b8a75fca,5000,0x58dbd12bfabfb9764cbb1002f32d265f81683534,0,,0xf0b33ceafab33f5e00a86d74165e21e7b8a75fca,5000,,0x42e16d567e3b138e539a36e81071231790512ec5,0
,,,,,,,,,,,,,,,,,,0xf1bcda230331e2667ce3c45eafc6eb5370a2317f,0,0x5935a12ab11b021b8c84de48f1053e9d261f542a,1000,,0xf1bcda230331e2667ce3c45eafc6eb5370a2317f,0,,0x44574624e6bab66a3216aab7f34fac51e110cc9f,0
,,,,,,,,,,,,,,,,,,0xf2cdaa846306187cb60a79d26d620dc3e4aa7a78,1500,0x5bc8bf5a75d221ff30b2c2b2a7235d6aeeff4a84,171.296472,,0xf2cdaa846306187cb60a79d26d620dc3e4aa7a78,7500,,0x55d08082aef6c7853a976f88ce9e419f74c67786,0
,,,,,,,,,,,,,,,,,,0xf31ccfa657abeab1af2516767891d10b54dc4ecc,385.756586,0x5c2fbad12300ccca84b4ffe04b14f62359f53b3a,75.07,,0xf31ccfa657abeab1af2516767891d10b54dc4ecc,771.513172,,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,0
,,,,,,,,,,,,,,,,,,0xf41a375d6d5b9835d9b2c3a214e0556503a0d6c0,800,0x5c83565f4de596db8f051dee4cd3a8204dcd5638,850,,0xf41a375d6d5b9835d9b2c3a214e0556503a0d6c0,4800,,0x6a018ad51de844243ce7fb743c3e5f4481df6858,0
,,,,,,,,,,,,,,,,,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,0.000737,0x634e6d029af307d4fe368f7be495d43d78391dce,68.77238,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,124.008633,,0x785e3939d5ca7e773b1480e89f4d05e68652fe41,0
,,,,,,,,,,,,,,,,,,0xf6037df487163d21002f88cf597ffc5fddbb5d6d,5005,0x639090cdd215010fe54c36a49bbd1604f034e1d4,900,,0xf6037df487163d21002f88cf597ffc5fddbb5d6d,17005,,0x7e0e160d0efa1948092672fba74c8e07d055099d,0
,,,,,,,,,,,,,,,,,,0xf771fef1726205d1a9e0fe7a3dff5e4da1a9a7bc,1582.35,0x63ad2a1dd168fcd62ec09a849f8d1206ce177b34,20.855014,,0xf771fef1726205d1a9e0fe7a3dff5e4da1a9a7bc,4747.05,,0x8705f77a28906f209b586a6fc5af80f87f281613,0
,,,,,,,,,,,,,,,,,,0xf78dedf28bed6c07ad42a05c322be1014e1b29c9,6925.328489,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,0,,0xf78dedf28bed6c07ad42a05c322be1014e1b29c9,43043.76533,,0x98eaa27d5eb905a55b4cbe7bb940cac237fa9143,0
,,,,,,,,,,,,,,,,,,0xf79936f3286381aa39a1ae3831aaed98fc206136,1000.779,0x673547d10441dd726504dfe94655357ae0488fb6,1035.60836,,0xf79936f3286381aa39a1ae3831aaed98fc206136,16407.653,,0x9cc79078b54ad1fa87afacf9ceb5eaa5b8061414,0
,,,,,,,,,,,,,,,,,,0xf7eab72ee14dad3dfef597420f669c25b39f938c,1513.081,0x6a018ad51de844243ce7fb743c3e5f4481df6858,0,,0xf7eab72ee14dad3dfef597420f669c25b39f938c,1513.081,,0x9d483ee6b9a68fe44ecd79ce1608148fe4f54739,0
,,,,,,,,,,,,,,,,,,0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,0,0x6c50cdecd0fe405e22bd0a2524bc6343b375b1d2,6164.686,,0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,1087.694982,,0xa5739a5d91a5e6c9313d79a965260a1565b39707,0
,,,,,,,,,,,,,,,,,,0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,0.289158,0x6d8aa1b9414cf2004804cae527f879f578330f3d,665.180658,,0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,4304.313264,,0xb20ec6c949ef1efbf6588297016794d7fbe1e8da,0
,,,,,,,,,,,,,,,,,,0xf902d068920234957d2908b8b0156e61c0bea2c2,6818.836,0x7401eca3d29c70901c730f65d64beaf12ff9b103,137.091605,,0xf902d068920234957d2908b8b0156e61c0bea2c2,40913.016,,0xb9d535879eb380231d7a443e3ea9467fb49d63b7,0
,,,,,,,,,,,,,,,,,,0xf96081f23caebba2e338473561d47fd91a997bb0,791.350799,0x74e359a30d8c79d18480a18e1b85da6d45872a5e,2601.325323,,0xf96081f23caebba2e338473561d47fd91a997bb0,2374.052397,,0xc1256a713441def811c62a8483a4ee9ded9e32b9,0
,,,,,,,,,,,,,,,,,,0xf99ca71f08aaa464d9d285315103eef13a27d71e,625.032,0x759dd44817d3cf72a8218f63c4aac7fae54a9caa,397,,0xf99ca71f08aaa464d9d285315103eef13a27d71e,5000.256,,0xc4e327d5fff080c5e25510eeae59d05e2bd3ad12,0
,,,,,,,,,,,,,,,,,,0xfa31f12bfe9a283bdc4e79e3695a397088da4050,3314.437,0x76a014267b1d9e375d4a84554504e366c7de1167,5000.732133,,0xfa31f12bfe9a283bdc4e79e3695a397088da4050,7827.331,,0xd82dcee066e9440da0a2979d3d85cb924f59a40b,0
,,,,,,,,,,,,,,,,,,0xfb6f3f88d11206439db6e6d5c5277e53b866d002,602.4,0x785e3939d5ca7e773b1480e89f4d05e68652fe41,0,,0xfb6f3f88d11206439db6e6d5c5277e53b866d002,1807.2,,0xd8bcd058ad4760c27028f7c7a087ed3e83bcc2e8,0
,,,,,,,,,,,,,,,,,,0xfc6d61941f1e42883a98b641ec411c8ab2a4c93e,0,0x792035c909733246e49d419be308a38b3f8b3e8e,5122,,0xfc6d61941f1e42883a98b641ec411c8ab2a4c93e,0,,0xdd2a28824bbae183416caf1e0a8ae52192d32a0d,0
,,,,,,,,,,,,,,,,,,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,0,0x7b076f0e05428b18ee373eb73164eba877bdbb2b,1300,,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,7950,,0xeda3c3cf576e984141e6a622b8dcbab523742284,0
,,,,,,,,,,,,,,,,,,0xfd93f9f225d467b91908ee751ea9ba861c351235,1630,0x7b8abf65a52ca1dccfaeb947dc073383c21f132b,868.434723,,0xfd93f9f225d467b91908ee751ea9ba861c351235,2060,,0xf1bcda230331e2667ce3c45eafc6eb5370a2317f,0
,,,,,,,,,,,,,,,,,,0xfe92bf46042b52782ff60daba1cf03b66a3a0cf9,2446.938,0x7e0e160d0efa1948092672fba74c8e07d055099d,0,,0xfe92bf46042b52782ff60daba1cf03b66a3a0cf9,12234.69,,0xfc6d61941f1e42883a98b641ec411c8ab2a4c93e,0
,,,,,,,,,,,,,,,,,,,,0x821acf4602b9d57da21dee0c3db45e71143c0b45,21883.62279,,Grand Total,4356637.753,,,
,,,,,,,,,,,,,,,,,,,,0x84f0a7680b7bd0fb81186ecc2500b55ba401fda0,5000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x86baf55a86754a23491037d8ba404334e6a86fa7,5067.529793,,,,,,
,,,,,,,,,,,,,,,,,,,,0x88a9ddab17378033711f259408f27f149e06cbf6,2244.465545,,,,,,
,,,,,,,,,,,,,,,,,,,,0x89903ec605f914aa5414b632508772e4accd0959,893.272971,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8c4bae6dfd9f9ebc02bcbfea33c69a7d25f4deb4,700,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8d314c6dc68478e51fe094e0ceb2c6b4db86636c,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8db7147b554b739058e74c01042d2aea44505e2f,1182.379,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8ee1c21866462f36d65948236ca0a826ca0067df,1000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8fa31e34de3809de07b181eb55f7fa8f3ff677bc,10545.5385,,,,,,
,,,,,,,,,,,,,,,,,,,,0x91ed7be9bfa5d70b8bb3d1300cb503a2934eccc5,500,,,,,,
,,,,,,,,,,,,,,,,,,,,0x966882f8df5b2fb91ddab764f6174dcb11165e81,5438.162095,,,,,,
,,,,,,,,,,,,,,,,,,,,0x99f900f51808972921c0749efa3cb343847572a6,1798.172921,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9b50de55a20adfe94fe48d50d4d1bf9e8b37ed1b,524.663314,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9cc79078b54ad1fa87afacf9ceb5eaa5b8061414,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9d767674b3aff84613bd64ca2b0611003319c823,946.124,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9fecf056375a973308bb3d6fb6b1c230cfd21456,981.628899,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa14964479ebf9cd336011ad80652b08cd83dfe3a,13314.30211,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa364b412570ec8013cacc63c1096620aedac0c48,45.86,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa47493f399246e46d9427e2649eb7b760b9e479f,100,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa62f2004ca66500d0cf75b1cf3830af7a8ead9ae,121,,,,,,
,,,,,,,,,,,,,,,,,,,,0xaafdd768fa83ef7af0e19707f2be9d1db1924766,128,,,,,,
,,,,,,,,,,,,,,,,,,,,0xac569e0f62c7cbbb987518692aae056a0ae1dd18,2500,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb2086dfa1143bda99d4d0427817529fde15e30b6,261.535326,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb20ec6c949ef1efbf6588297016794d7fbe1e8da,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb413a48088cfb0074f75349c790062920434e321,4319,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb56cd6d142e4487e04cbcceb2b20f01ce523fcf8,685.113018,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb635d0cc020e495cae4121599dc4235c221f3ec7,1356.81,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb756f68f6b67f86a30df000fe387508086141536,50,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb7d9945166e3da89ee4c0947230753d656d116a5,880,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb8b58b248e975a76d147404454f6aa07d2a4e3e2,1441.41704,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb92f6e68bc67c2645b990438facc7645ad23896a,1699.382092,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb9612af82da62992675b92087ee675f3e4d88344,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb9ccfc18b941a2cc51a956aa6c83360eb9d58de7,1000,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbabcdec1ab34369befca6888edcdff523d8bb693,1500,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbafaad8aac0a67bf3c4fb097a8505adeb4c3f6f8,2416.852451,,,,,,
,,,,,,,,,,,,,,,,,,,,0xc1256a713441def811c62a8483a4ee9ded9e32b9,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xc2681d0606ebd7719040f2bc1c0fda3e9215db90,6000.000002,,,,,,
,,,,,,,,,,,,,,,,,,,,0xc42193d87dd67c3639ed1cef53c409c37775f7c4,892.768879,,,,,,
,,,,,,,,,,,,,,,,,,,,0xc6b3d5bc8562d531cf3e963f1083097ce3cec4bc,2582.487305,,,,,,
,,,,,,,,,,,,,,,,,,,,0xc978eca42e1dd89512cac98ceca5e7ae12f60df9,48996.26631,,,,,,
,,,,,,,,,,,,,,,,,,,,0xcc07d411b66fc8f30deb8f82b227372910989e4c,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xcfdae6ff195a99ee0ded376ead5056bb679ebec7,953.059697,,,,,,
,,,,,,,,,,,,,,,,,,,,0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,8632.492163,,,,,,
,,,,,,,,,,,,,,,,,,,,0xd82dcee066e9440da0a2979d3d85cb924f59a40b,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xd8a2a4171b84eeb20caceec4d31b5bbd0c066bb2,506.483954,,,,,,
,,,,,,,,,,,,,,,,,,,,0xd9c5c960dfb823023c547bb0123c7e94fbaf905d,1140,,,,,,
,,,,,,,,,,,,,,,,,,,,0xdb41754d568403dcfbcf98a2f78a56853caa06b2,5008.958981,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe570c0980bce80fe9be2a231dade76b1276301e4,4036.90255,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe68a78881fa1dc0cb9c2124e16fba82158a4f606,6762.1,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe719c0c282e6d5df7493619a6e01232dde890784,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,20.667737,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf78dedf28bed6c07ad42a05c322be1014e1b29c9,3140.964489,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf79936f3286381aa39a1ae3831aaed98fc206136,6756.779,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,543.847491,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,1434.289158,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf99ca71f08aaa464d9d285315103eef13a27d71e,625.032,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,700,,,,,,
,,,,,,,,,,,,,,,,,,,,0x029dea82749e8135249d1d86739afd9d77b6fe58,4500,,,,,,
,,,,,,,,,,,,,,,,,,,,0x02d7bd2cb46d139d830276a1dde94b412d51293a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x04335954a15db0ee70d91bc5791cf8990f5f29f4,207.96822,,,,,,
,,,,,,,,,,,,,,,,,,,,0x08d159f35449cc667628ac62334c5c694b38e40d,1242.341967,,,,,,
,,,,,,,,,,,,,,,,,,,,0x09eb25393688dbf8eb7457ca516f5e97c25fc05d,1174.978,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0a3b67b88adf575654e071cf9c3e8065fc365967,5000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0ac0240f4656dc80684d0df1208bb91c0220725d,2681.07757,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0b988d78d6c3c30d1b4e017bde04502a40d58948,1E-06,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0bf2f30fd564e9ca0fb013ab343ae68c98eb008b,573,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1012e83da77e283910d00e9dc1af5b103d62db12,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x119b49a1c266c67656d098c320b697cc5ce94c43,3940.407158,,,,,,
,,,,,,,,,,,,,,,,,,,,0x130dccc9efa338c3e5fdb2593bed55bf03777854,77.350357,,,,,,
,,,,,,,,,,,,,,,,,,,,0x15b458f7af474220ca05f34c22667dc70fde017e,15187.50516,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1a0d3367e993fe653293cf9dbee864b1f1dcaf9a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1b4971a97be2c353db4afef34c81aa09f6381744,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x216b32757e9596579f850aef87951c0450c87947,600,,,,,,
,,,,,,,,,,,,,,,,,,,,0x21c64441279c8a47a4f9199a03d8f5c628b5810d,1756.689632,,,,,,
,,,,,,,,,,,,,,,,,,,,0x21d632e53c4961f852aa1b3de252854951f81591,918.690641,,,,,,
,,,,,,,,,,,,,,,,,,,,0x22cf45f2e422e51e66c45ca9980ef3fc95875dd1,399.379151,,,,,,
,,,,,,,,,,,,,,,,,,,,0x231d572392b8c47e33ac36ece9071b399c76cd64,327.1,,,,,,
